id,name_en,name_en_override,name_ka,name_ka_override,name_ru_override,lat,lat_override,lon,lon_override,rotation,rotation_override,mergeParent,hubTarget
1:1692,Rustavi Highway #20a,Rustavi Highway #20a,რუსთავის გზატკეცილი #20ა,რუსთავის გზატკეცილი #20ა,,41.655746,41.655746,44.899127,44.899127,305,,,
1:1693,Public School #127,Public School #127,#127-ე საჯარო სკოლა,#127-ე საჯარო სკოლა,,41.657511,41.657511,44.895802,44.895802,304,,,
1:1694,"Ponichala, Railway Bridge","Ponichala, Railway Bridge","ფონიჭალა, რკინიგზის ხიდი","ფონიჭალა, რკინიგზის ხიდი",,303,41.659521,44.891872,44.891872,282,,,
1:1695,Rustavi Highway,Rustavi Highway,რუსთავის გზატკეცილი,რუსთავის გზატკეცილი,,41.660235,41.660235,44.887251,44.887251,282,,,
1:1696,Vakhtang Gorgasali St #52,Vakhtang Gorgasali St #52,ვახტანგ გორგასლის ქუჩა #52,ვახტანგ გორგასლის ქუჩა #52,,41.665226,41.665226,44.869575,44.869575,121,,,
1:1697,Vakhtang Gorgasali St #115,Vakhtang Gorgasali St #115,ვახტანგ გორგასლის ქუჩა #115,ვახტანგ გორგასლის ქუჩა #115,,41.670083,41.670083,44.85176,44.85176,283,,,
1:1698,Vakhtang Gorgasali St #113,Vakhtang Gorgasali St #113,ვახტანგ გორგასლის ქუჩა #113,ვახტანგ გორგასლის ქუჩა #113,,41.670588,41.670588,44.846076,44.846076,294,,,
1:1699,Vakhtang Gorgasali St #111,Vakhtang Gorgasali St #111,ვახტანგ გორგასლის ქუჩა #111,ვახტანგ გორგასლის ქუჩა #111,,41.670968,41.670968,44.842772,44.842772,277,,,
1:1700,Vakhtang Gorgasali St #101,Vakhtang Gorgasali St #101,ვახტანგ გორგასლის ქუჩა #101,ვახტანგ გორგასლის ქუჩა #101,,41.671595,41.671595,44.837396,44.837396,281,,,
1:1701,Vakhtang Gorgasali St #93,Vakhtang Gorgasali St #93,ვახტანგ გორგასლის ქუჩა #93,ვახტანგ გორგასლის ქუჩა #93,,41.672363,41.672363,44.834776,44.834776,302,,,
1:1711,Evgeni Gegechkori Street,Evgeni Gegechkori Street,ევგენი გეგეჭკორის ქუჩა,ევგენი გეგეჭკ���რის ქუჩა,,41.649723,41.649723,44.904267,44.904267,55,,,
1:1712,"Ponichala, Railway Bridge","Ponichala, Railway Bridge","ფონიჭალა, რკინიგზის ხიდი","ფონიჭალა, რკინიგზის ხიდი",,135,41.659058,44.889525,44.889525,138,,,
1:1713,Valeri Utiashvili Street,Valeri Utiashvili Street,ვალერი უტიაშვილის ქუჩა,ვალერი უტიაშვილის ქუჩა,,41.69893,41.69893,44.856519,44.856519,280,,,
1:1715,Valeri Utiashvili Street,Valeri Utiashvili Street,ვალერი უტიაშვილის ქუჩა,ვალერი უტიაშვილის ქუჩა,,41.698892,41.698892,44.856193,44.856193,103,,,
1:1716,Vazisubani M/D-2a #23,Vazisubani M/D-2a #23,ვაზისუბნის IIა მ/რ #23,ვაზისუბნის IIა მ/რ #23,,41.708081,41.708081,44.840352,44.840352,132,,,
1:1717,Temur Kevkhishvili Sreet,Temur Kevkhishvili Sreet,თემურ ქევხიშვილის ქუჩა,თემურ ქევხიშვილის ქუჩა,,41.707543,41.707543,44.841835,44.841835,322,,,
1:1718,Temur Kevkhishvili Sreet,Temur Kevkhishvili Sreet,თემურ ქევხიშვილის ქუჩა,თემურ ქევხიშვილის ქუჩა,,41.707478,41.707478,44.841763,44.841763,142,,,
1:1719,Public School #163,Public School #163,#163-ე საჯარო სკოლა,#163-ე საჯარო სკოლა,,41.706431,41.706431,44.845752,44.845752,43,,,
1:1720,Public School #163,Public School #163,#163-ე საჯარო სკოლა,#163-ე საჯარო სკოლა,,41.706552,41.706552,44.8458,44.8458,223,,,
1:1721,Jumber Lezhava Turn,Jumber Lezhava Turn,ჯუმბერ ლეჟავას შესახვევი,ჯუმბერ ლეჟავას შესახვევი,,41.706449,41.706449,44.848195,44.848195,307,,,
1:1722,Jumber Lezhava Turn,Jumber Lezhava Turn,ჯუმბერ ლეჟავას შესახვევი,ჯუმბერ ლეჟავას შესახვევი,,41.706276,41.706276,44.848043,44.848043,135,,,
1:1724,Saarbrücken Square,Saarbrücken Square,ზაარბრიუკენის მოედანი,ზაარბრიუკენის მოედანი,,41.702641,41.702641,44.804845,44.804845,49,,,
1:1725,London Park,London Park,ლონდონის პარკი,ლონდონის პარკი,,41.705759,41.705759,44.80561,44.80561,4,,,
1:1726,Giorgi Chitaia Square,Giorgi Chitaia Square,გიორგი ჩიტაიას მოედანი,გიორგი ჩიტაიას მოედანი,,41.710191,41.710191,44.804037,44.804037,353,,,
1:1727,Niko Pirosmani Square,Niko Pirosmani Square,ნიკო ფიროსმანის მოედანი,ნიკო ფიროსმანის მოედანი,,41.716281,41.716281,44.802455,44.802455,17,,,
1:1728,Gigo Zaziashvili Street,Gigo Zaziashvili Street,გიგო ზაზიაშვილის ქუჩა,გიგო ზაზიაშვილის ქუჩა,,41.718052,41.718052,44.802576,44.802576,342,,,
1:1729,Railway Passage Bridge,Railway Passage Bridge,გადასასვლელი ხიდი,გადასასვლელი ხიდი,,41.72368,41.72368,44.800124,44.800124,354,,,
1:1730,Selim Khimshiashvili Street,Selim Khimshiashvili Street,სელიმ ხიმშიაშვილის ქუჩა,სელიმ ხიმშიაშვილის ქუჩა,,41.727458,41.727458,44.799615,44.799615,73,,,
1:1731,Public School #112,Public School #112,#112-ე საჯარო სკოლა,#112-ე საჯარო სკოლა,,41.729323,41.729323,44.798456,44.798456,350,,,
1:1732,M/S Nadzaladevi,M/S Nadzaladevi,"მ/ს ""ნაძალადევი""","მ/ს ""ნაძალადევი""",,41.73273,41.73273,44.797348,44.797348,344,,,
1:1733,Depo Street,Depo Street,დეპოს ქუჩა,დეპოს ქუჩა,,41.736189,41.736189,44.796124,44.796124,342,,,
1:1735,Java Street,Java Street,ჯავის ქუჩა,ჯავის ქუჩა,,41.742419,41.742419,44.793884,44.793884,345,,,
1:1736,Public School #11,Public School #11,მე-11 საჯარო სკოლა,მე-11 საჯარო სკოლა,,41.746003,41.746003,44.792443,44.792443,340,,,
1:1738,Public School #11,Public School #11,მე-11 საჯარო სკოლა,მე-11 საჯარო სკოლა,,41.746306,41.746306,44.792046,44.792046,160,,,
1:1739,Java Street,Java Street,ჯავის ქუჩა,ჯავის ქუჩა,,41.742495,41.742495,44.793607,44.793607,167,,,
1:1740,Zaza Urushadze Street,Zaza Urushadze Street,ზაზა ურუშაძის ქუჩა,ზაზა ურუშაძის ქუჩა,,41.739605,41.739605,44.794618,44.794618,166,,,
1:1741,Public School #10,Public School #10,მე-10 საჯარო სკოლა,მე-10 საჯარო სკოლა,,41.737562,41.737562,44.795305,44.795305,165,,,
1:1742,M/S Nadzaladevi,M/S Nadzaladevi,"მ/ს ""ნაძალადევი""","მ/ს ""ნაძალადევი""",,41.732842,41.732842,44.79719,44.79719,164,,,
1:1743,Public School #112,Public School #112,#112-ე საჯარო სკოლა,#112-ე საჯარო სკოლა,,41.729367,41.729367,44.798327,44.798327,166,,,
1:1744,Tsotne Dadiani St #22,Tsotne Dadiani St #22,ცოტნე დადიანის ქუჩა #22,ცოტნე დადიანის ქუჩა #22,,41.727044,41.727044,44.799119,44.799119,167,,,
1:1745,Railway Passage Bridge,Railway Passage Bridge,გადასასვლელი ხიდი,გადასასვლელი ხიდი,,41.724008,41.72394,44.799859,44.79992,179,,,
1:1746,Gigo Zaziashvili Street,Gigo Zaziashvili Street,გიგო ზაზიაშვილის ქუჩა,გიგო ზაზიაშვილის ქუჩა,,41.718211,41.718211,44.802353,44.802353,159,,,
1:1747,Niko Pirosmani Square,Niko Pirosmani Square,ნიკო ფიროსმანის მოედანი,ნიკო ფიროსმანის მოედანი,,41.716497,41.716497,44.802418,44.802418,206,,,
1:1752,Valentin Topuridze Street,Valentin Topuridze Street,ვალენტინ თოფურიძის ქუჩა,ვალენტინ თოფურიძის ქუჩა,,41.755014,41.755014,44.764942,44.764942,251,,,
1:1754,Mukhran Machavariani St #36,Mukhran Machavariani St #36,მუხრან მაჭავარიანის ქუჩა #36,მუხრან მაჭავარიანის ქუჩა #36,,41.753722,41.753722,44.76032,44.76032,166,,,
1:1755,Vashlijvari 3rd Zone,Vashlijvari 3rd Zone,ვაშლიჯვარი III ზონა,ვაშლიჯვარი III ზონა,,41.75114,41.75114,44.763107,44.763107,135,,,
1:1756,"Vashlijvari, Nanti Park","Vashlijvari, Nanti Park","ვაშლიჯვარი, ნანტის ბაღი","ვაშლიჯვარი, ნანტის ბაღი",,32,41.749285,44.76403,44.76403,349,,,
1:1757,Vashlijvari 5th Zone,Vashlijvari 5th Zone,ვაშლიჯვარი V ზონა,ვაშლიჯვარი V ზონა,,41.75395,41.75395,44.764872,44.764872,44,,,
1:1759,Giorgi Chitaia Square,Giorgi Chitaia Square,გიორგი ჩიტაიას მოედანი,გიორგი ჩიტაიას მოედანი,,41.710216,41.710216,44.804977,44.804977,66,,,
1:1760,Terenti Graneli Street,Terenti Graneli Street,ტერენტი გრანელის ქუჩა,ტერენტი გრანელის ქუჩა,,41.710384,41.710384,44.80753,44.80753,105,,,
1:1761,Lami Street,Lami Street,ლამის ქუჩა,ლამის ქუჩა,,41.708831,41.708831,44.809551,44.809551,282,,,
1:1762,Dodo Chichinadze Street,Dodo Chichinadze Street,დოდო ჭიჭინაძის ქუჩა,დოდო ჭიჭინაძის ქუჩა,,41.707865,41.707865,44.811173,44.811173,178,,,
1:1765,Church (Gumati Street),Church (Gumati Street),გუმათის ქუჩა,გუმათის ქუჩა,,41.709071,41.709071,44.819868,44.819868,61,,,
1:1766,Mnatobi Street,Mnatobi Street,მნათობის ქუჩა,მნათობის ქუჩა,,41.710982,41.710982,44.820319,44.820319,360,,,
1:1767,Mnatobi Street,Mnatobi Street,მნათობის ქუჩა,მნათობის ქუჩა,,41.711436,41.711436,44.822166,44.822166,275,,,
1:1768,Mnatobi Street,Mnatobi Street,მნათობის ქუჩა,მნათობის ქუჩა,,41.711224,41.711224,44.820261,44.820261,181,,,
1:1769,Church (Gumati Street),Church (Gumati Street),გუმათის ქუჩა,გუმათის ქუჩა,,41.70908,41.70908,44.819473,44.819473,270,,,
1:1773,Terenti Graneli St #26,Terenti Graneli St #26,ტერენტი გრანელის ქუჩა #26,ტერენტი გრანელის ქუჩა #26,,41.710474,41.710474,44.80734,44.80734,284,,,
1:1774,Giorgi Chitaia Square,Giorgi Chitaia Square,გიორგი ჩიტაიას მოედანი,გიორგი ჩიტაიას მოედანი,,41.710166,41.71019,44.804649,44.80464,250,,,
1:1778,Ivane Machabeli Street,Ivane Machabeli Street,ივანე მაჩაბლის ქუჩა,ივანე მაჩაბლის ქუჩა,,41.708936,41.708936,44.711429,44.711429,296,,,
1:1779,Batu Kraveishvili Street,Batu Kraveishvili Street,ბათუ კრავეიშვილის ქუჩა,ბათუ კრავეიშვილის ქუჩა,,41.680661,41.680661,44.69278,44.69278,31,,,
1:1780,Shota Rustaveli St #138,Shota Rustaveli St #138,შოთა რუსთაველის ქუჩა #138,შოთა რუსთაველის ქუჩა #138,,41.682576,41.682576,44.69113,44.69113,300,,,
1:1781,Shota Rustaveli St #103,Shota Rustaveli St #103,შოთა რუსთაველის ქუჩა #103,შოთა რუსთაველის ქუჩა #103,,41.682508,41.682508,44.691042,44.691042,120,,,
1:1782,Alexandre Kazbegi Street,Alexandre Kazbegi Street,ალექსანდრე ყაზბეგის ქუჩა,ალექსანდრე ყაზბეგის ქუჩა,,41.68531,41.68531,44.695032,44.695032,223,,,
1:1783,Alexandre Kazbegi Street,Alexandre Kazbegi Street,ალექსანდრე ყაზბეგის ქუჩა,ალექსანდრე ყაზბეგის ქუჩა,,41.685179,41.685179,44.695037,44.695037,47,,,
1:1785,Gagra Street,Gagra Street,გაგრის ქუჩა,გაგრის ქუჩა,,41.688741,41.688741,44.6891,44.6891,111,,,
1:1786,Apkhazeti Street,Apkhazeti Street,აფხაზეთის ქუჩა,აფხაზეთის ქუჩა,,41.6879,41.6879,44.693583,44.693583,89,,,
